-0.5	1.02633
-0.498999	0.970656
-0.497998	1.01807
-0.496997	0.988257
-0.495996	0.990461
-0.494995	0.983658
-0.493994	0.980264
-0.492993	1.01477
-0.491992	0.97137
-0.490991	1.02113
-0.48999	1.01124
-0.488989	1.01576
-0.487988	0.999518
-0.486987	0.992941
-0.485986	1.02645
-0.484985	1.00945
-0.483984	1.01251
-0.482983	1.01354
-0.481982	1.02929
-0.480981	1.02221
-0.47998	1.0226
-0.478979	0.974857
-0.477978	1.00944
-0.476977	1.0254
-0.475976	1.02262
-0.474975	0.982713
-0.473974	0.99729
-0.472973	0.976448
-0.471972	1.02775
-0.470971	1.02058
-0.46997	0.969675
-0.468969	0.988196
-0.467968	0.998084
-0.466967	1.01348
-0.465966	0.998771
-0.464965	1.02613
-0.463964	0.969237
-0.462963	1.0222
-0.461962	1.00734
-0.460961	0.98273
-0.45996	0.990527
-0.458959	1.02691
-0.457958	1.00826
-0.456957	0.996309
-0.455956	1.01334
-0.454955	1.02429
-0.453954	1.00776
-0.452953	1.01358
-0.451952	1.01845
-0.450951	0.968512
-0.44995	1.02375
-0.448949	0.966532
-0.447948	0.998684
-0.446947	0.998124
-0.445946	1.02014
-0.444945	1.00809
-0.443944	0.993054
-0.442943	1.02156
-0.441942	0.984571
-0.440941	1.02328
-0.43994	1.01132
-0.438939	0.972045
-0.437938	1.01893
-0.436937	1.0225
-0.435936	0.970656
-0.434935	0.995377
-0.433934	1.01217
-0.432933	1.00401
-0.431932	0.989676
-0.430931	1.01062
-0.42993	1.01151
-0.428929	0.961793
-0.427928	0.966896
-0.426927	0.974299
-0.425926	0.965387
-0.424925	0.970334
-0.423924	1.01853
-0.422923	1.01263
-0.421922	0.977752
-0.420921	0.96182
-0.41992	1.01735
-0.418919	1.01208
-0.417918	1.01853
-0.416917	0.972288
-0.415916	0.986712
-0.414915	1.0165
-0.413914	0.993292
-0.412913	0.964712
-0.411912	0.977113
-0.410911	0.963828
-0.40991	1.01688
-0.408909	1.00354
-0.407908	0.979179
-0.406907	0.960824
-0.405906	0.974752
-0.404905	0.956999
-0.403904	0.961952
-0.402903	1.01314
-0.401902	0.968945
-0.400901	0.973253
-0.3999	0.969636
-0.398899	1.01104
-0.397898	1.00164
-0.396897	1.00184
-0.395896	0.980656
-0.394895	0.987143
-0.393894	1.00254
-0.392893	1.011
-0.391892	0.950811
-0.390891	0.996948
-0.38989	0.999279
-0.388889	0.976164
-0.387888	0.965397
-0.386887	1.00088
-0.385886	0.949397
-0.384885	0.987495
-0.383884	1.0009
-0.382883	1.00668
-0.381882	0.989271
-0.380881	0.9675
-0.37988	0.993665
-0.378879	0.945095
-0.377878	0.979868
-0.376877	1.00291
-0.375876	0.990919
-0.374875	0.999871
-0.373874	0.974076
-0.372873	0.98208
-0.371872	0.959756
-0.370871	0.971026
-0.36987	0.946193
-0.368869	0.994106
-0.367868	0.983348
-0.366867	0.967866
-0.365866	0.939011
-0.364865	0.959098
-0.363864	0.94316
-0.362863	0.964656
-0.361862	0.995476
-0.360861	0.990089
-0.35986	0.986396
-0.358859	0.950699
-0.357858	0.970282
-0.356857	0.933331
-0.355856	0.949324
-0.354855	0.933713
-0.353854	0.98557
-0.352853	0.963371
-0.351852	0.989806
-0.350851	0.937489
-0.34985	0.988445
-0.348849	0.936889
-0.347848	0.970621
-0.346847	0.962566
-0.345846	0.925888
-0.344845	0.929472
-0.343844	0.98439
-0.342843	0.941583
-0.341842	0.976044
-0.340841	0.956006
-0.33984	0.968445
-0.338839	0.951815
-0.337838	0.954057
-0.336837	0.973861
-0.335836	0.918688
-0.334835	0.919414
-0.333834	0.96123
-0.332833	0.971068
-0.331832	0.953013
-0.330831	0.921805
-0.32983	0.924264
-0.328829	0.962476
-0.327828	0.97189
-0.326827	0.928921
-0.325826	0.910403
-0.324825	0.958872
-0.323824	0.959509
-0.322823	0.926628
-0.321822	0.936778
-0.320821	0.954048
-0.31982	0.911171
-0.318819	0.907839
-0.317818	0.909077
-0.316817	0.91722
-0.315816	0.913997
-0.314815	0.958402
-0.313814	0.91689
-0.312813	0.906799
-0.311812	0.897599
-0.310811	0.938547
-0.30981	0.917614
-0.308809	0.90757
-0.307808	0.940721
-0.306807	0.911835
-0.305806	0.932621
-0.304805	0.950041
-0.303804	0.902899
-0.302803	0.948343
-0.301802	0.897062
-0.300801	0.945522
-0.2998	0.887752
-0.298799	0.930576
-0.297798	0.919264
-0.296797	0.942221
-0.295796	0.937094
-0.294795	0.880923
-0.293794	0.903836
-0.292793	0.936982
-0.291792	0.93498
-0.290791	0.921991
-0.28979	0.934142
-0.288789	0.919783
-0.287788	0.880061
-0.286787	0.871354
-0.285786	0.892848
-0.284785	0.869734
-0.283784	0.870682
-0.282783	0.866756
-0.281782	0.921206
-0.280781	0.89418
-0.27978	0.86465
-0.278779	0.864512
-0.277778	0.860903
-0.276777	0.895241
-0.275776	0.877276
-0.274775	0.858685
-0.273774	0.914299
-0.272773	0.875154
-0.271772	0.913539
-0.270771	0.902912
-0.26977	0.910783
-0.268769	0.902564
-0.267768	0.866698
-0.266767	0.894567
-0.265766	0.859629
-0.264765	0.899875
-0.263764	0.878796
-0.262763	0.883039
-0.261762	0.890573
-0.260761	0.898427
-0.25976	0.861671
-0.258759	0.855229
-0.257758	0.837021
-0.256757	0.835503
-0.255756	0.835341
-0.254755	0.831894
-0.253754	0.839891
-0.252753	0.841931
-0.251752	0.862054
-0.250751	0.826844
-0.24975	0.84741
-0.248749	0.88309
-0.247748	0.822127
-0.246747	0.820642
-0.245746	0.870896
-0.244745	0.818269
-0.243744	0.816548
-0.242743	0.833117
-0.241742	0.820756
-0.240741	0.858073
-0.23974	0.825946
-0.238739	0.86729
-0.237738	0.81292
-0.236737	0.832853
-0.235736	0.817312
-0.234735	0.807798
-0.233734	0.853996
-0.232733	0.85656
-0.231732	0.846973
-0.230731	0.807453
-0.22973	0.811396
-0.228729	0.799415
-0.227728	0.796874
-0.226727	0.844
-0.225726	0.805383
-0.224725	0.845848
-0.223724	0.839299
-0.222723	0.807878
-0.221722	0.839266
-0.220721	0.801404
-0.21972	0.794421
-0.218719	0.778007
-0.217718	0.784213
-0.216717	0.781365
-0.215716	0.811843
-0.214715	0.826867
-0.213714	0.807657
-0.212713	0.782911
-0.211712	0.771025
-0.210711	0.76431
-0.20971	0.805098
-0.208709	0.791087
-0.207708	0.794696
-0.206707	0.758949
-0.205706	0.756269
-0.204705	0.804339
-0.203704	0.789589
-0.202703	0.749635
-0.201702	0.806419
-0.200701	0.7892
-0.1997	0.802953
-0.198699	0.800789
-0.197698	0.79317
-0.196697	0.737998
-0.195696	0.743115
-0.194695	0.736324
-0.193694	0.7399
-0.192693	0.744292
-0.191692	0.738017
-0.190691	0.777897
-0.18969	0.778008
-0.188689	0.772182
-0.187688	0.720073
-0.186687	0.741235
-0.185686	0.753721
-0.184685	0.770095
-0.183684	0.755206
-0.182683	0.737138
-0.181682	0.756651
-0.180681	0.752022
-0.17968	0.714384
-0.178679	0.724354
-0.177678	0.744061
-0.176677	0.704612
-0.175676	0.733666
-0.174675	0.745397
-0.173674	0.695551
-0.172673	0.735413
-0.171672	0.701766
-0.170671	0.677285
-0.16967	0.681621
-0.168669	0.708568
-0.167668	0.666703
-0.166667	0.663268
-0.165666	0.671947
-0.164665	0.678156
-0.163664	0.66509
-0.162663	0.710234
-0.161662	0.706921
-0.160661	0.665828
-0.15966	0.697609
-0.158659	0.662671
-0.157658	0.674859
-0.156657	0.685931
-0.155656	0.680288
-0.154655	0.666555
-0.153654	0.623849
-0.152653	0.642666
-0.151652	0.639986
-0.150651	0.661622
-0.14965	0.642822
-0.148649	0.599408
-0.147648	0.651453
-0.146647	0.643975
-0.145646	0.585712
-0.144645	0.63949
-0.143644	0.593529
-0.142643	0.624503
-0.141642	0.569096
-0.140641	0.615709
-0.13964	0.558517
-0.138639	0.577355
