# saved from Soas buffer name generated_fit_dist-exp_fit_dist-exp_mod.dat
# A_1 =	 -2
# tau_1_min =	 2
# tau_1_max =	 40
# fit =	 dist-exp (exponential-decay (1 exp, absolute, no loss, no slow phase) with uniform tau_1)
# commands =	 fit-dist-exp /distribution=uniform
#	fit-dist-exp /distribution=uniform
#	apply-formula y+=0.1*sin((x+10)**9)
# x0 =	 0
# A_inf =	 3

0	1.05458
0.1001	1.11558
0.2002	0.997457
0.3003	1.10487
0.4004	1.15193
0.500501	1.07674
0.600601	1.04553
0.700701	1.16907
0.800801	1.08225
0.900901	1.04737
1.001	1.23956
1.1011	1.07842
1.2012	1.24592
1.3013	1.10127
1.4014	1.28225
1.5015	1.11568
1.6016	1.32242
1.7017	1.16206
1.8018	1.17147
1.9019	1.17636
2.002	1.36318
2.1021	1.26399
2.2022	1.38756
2.3023	1.32793
2.4024	1.27321
2.5025	1.40815
2.6026	1.38737
2.7027	1.45174
2.8028	1.29967
2.9029	1.41635
3.003	1.33718
3.1031	1.31655
3.2032	1.41371
3.3033	1.37002
3.4034	1.48521
3.5035	1.52836
3.6036	1.53403
3.7037	1.45026
3.8038	1.50916
3.9039	1.3764
4.004	1.5389
4.1041	1.40115
4.2042	1.59322
4.3043	1.60401
4.4044	1.60542
4.5045	1.62045
4.6046	1.63575
4.7047	1.54054
4.8048	1.50884
4.9049	1.57089
5.00501	1.67156
5.10511	1.4821
5.20521	1.64966
5.30531	1.51229
5.40541	1.6969
5.50551	1.52632
5.60561	1.71965
5.70571	1.60947
5.80581	1.67388
5.90591	1.59118
6.00601	1.58842
6.10611	1.72656
6.20621	1.76397
6.30631	1.57478
6.40641	1.78204
6.50651	1.78761
6.60661	1.76334
6.70671	1.67557
6.80681	1.74384
6.90691	1.65568
7.00701	1.82401
7.10711	1.82546
7.20721	1.64135
7.30731	1.65809
7.40741	1.65257
7.50751	1.8217
7.60761	1.66895
7.70771	1.77799
7.80781	1.69505
7.90791	1.88097
8.00801	1.77353
8.10811	1.89076
8.20821	1.89889
8.30831	1.91088
8.40841	1.89139
8.50851	1.72813
8.60861	1.87847
8.70871	1.78081
8.80881	1.76612
